idcomposite,nom_agglocomposite,province,pays,year,nb_pub,discipline,gid,astaff2014,nbestim,nbuniv,pop2011,label,label_ds,label_dsh,label_d
AAPOLY23984,DUNDEE,SCOTLAND,UNITED-KINGDOM,2014,1132.37633712667,D13,1650,2959.51,2,5,493356,DUNDEE,SCI,SCI,Science Citation Index Expanded
AAPOLY24077,FRAMLINGHAM,ENGLAND,UNITED-KINGDOM,2014,1.83333333333333,D13,2002,0,0,0,39629,FRAMLINGHAM,SCI,SCI,Science Citation Index Expanded
AAPOLY23878,COLERAINE,NORTH-IRELAND,UNITED-KINGDOM,2014,118.577802010368,D13,1419,534.4,1,1,106037,COLERAINE,SCI,SCI,Science Citation Index Expanded
AAPOLY23979,DUMFRIES,SCOTLAND,UNITED-KINGDOM,2014,16.9967391304348,D13,2071,104.415,3,3,67916,DUMFRIES,SCI,SCI,Science Citation Index Expanded
AAPOLY24028,E-MALLING,ENGLAND,UNITED-KINGDOM,2014,40.3617923989418,D13,1370,258.3,1,1,1342096,MEDWAY,SCI,SCI,Science Citation Index Expanded
AAPOLY24500,MENAI-BRIDGE,WALES,UNITED-KINGDOM,2014,240.036666438213,D13,1831,802.0375,1,1,195914,BANGOR,SCI,SCI,Science Citation Index Expanded
AAPOLY24517,MILTON-KEYNES,ENGLAND,UNITED-KINGDOM,2014,748.97338305353,D13,2316,7572.99509,1,4,1587511,MILTON-KEYNES,SCI,SCI,Science Citation Index Expanded
AAPOLY24720,READING,ENGLAND,UNITED-KINGDOM,2014,887.780820377006,D13,829,2485,0,4,1673966,READING,SCI,SCI,Science Citation Index Expanded
AAPOLY24926,SUTTON,ENGLAND,UNITED-KINGDOM,2014,176.337437206108,D13,2471,1171,1,2,653065,SUTTON,SCI,SCI,Science Citation Index Expanded
AAPOLY24793,SCARBOROUGH,ENGLAND,UNITED-KINGDOM,2014,10.3322510822511,D13,1663,10.65,1,1,157353,SCARBOROUGH,SCI,SCI,Science Citation Index Expanded
AAPOLY25008,UPPER-HEYFORD,ENGLAND,UNITED-KINGDOM,2014,3.83333333333333,D13,1931,0,0,0,25454,UPPER-HEYFORD,SCI,SCI,Science Citation Index Expanded
AAPOINT24351,LAIDE,SCOTLAND,UNITED-KINGDOM,2014,1,D13,5791,0,0,0,12229,LAIDE,SCI,SCI,Science Citation Index Expanded
AALIGNE24032,ENNISKILLEN,NORTH-IRELAND,UNITED-KINGDOM,2014,0.45,D13,4185,0,0,0,24032,ENNISKILLEN,SCI,SCI,Science Citation Index Expanded
AAPOLY25109,WIGTOWN,SCOTLAND,UNITED-KINGDOM,2014,0,D13,2503,0,0,0,9050,WIGTOWN,SCI,SCI,Science Citation Index Expanded
AAPOLY24892,ST-MARTINS,ENGLAND,UNITED-KINGDOM,2014,0.5,D13,2592,0,0,0,0,ST-MARTINS,SCI,SCI,Science Citation Index Expanded
AALIGNE24337,KINGUSSIE,SCOTLAND,UNITED-KINGDOM,2014,1,D13,4187,0,0,0,13676,KINGUSSIE,SCI,SCI,Science Citation Index Expanded
AAPOLY24272,HUNTLY,SCOTLAND,UNITED-KINGDOM,2014,1.25,D13,2165,0,0,0,104092,HUNTLY,SCI,SCI,Science Citation Index Expanded
AALIGNE24871,SPILSBY,ENGLAND,UNITED-KINGDOM,2014,0.666666666666667,D13,4190,0,0,0,18204,SPILSBY,SCI,SCI,Science Citation Index Expanded
AAPOLY24300,KEELE,ENGLAND,UNITED-KINGDOM,2014,300.159574276967,D13,1553,2209,2,5,1143849,KEELE,SCI,SCI,Science Citation Index Expanded
AAPOLY24307,KENDAL,ENGLAND,UNITED-KINGDOM,2014,1.75,D13,2278,0,1,1,71248,KENDAL,SCI,SCI,Science Citation Index Expanded
AALIGNE24343,KIRKCALDY,SCOTLAND,UNITED-KINGDOM,2014,8.4484126984127,D13,4188,0,0,0,57537,KIRKCALDY,SCI,SCI,Science Citation Index Expanded
AAPOLY24890,STIRLING,SCOTLAND,UNITED-KINGDOM,2014,164.831074957884,D13,3074,916,1,1,583992,STIRLING,SCI,SCI,Science Citation Index Expanded
AAPOINT24786,SANDOWN,ENGLAND,UNITED-KINGDOM,2014,1.2,D13,4935,0,0,0,14189,SANDOWN,SCI,SCI,Science Citation Index Expanded
AAPOINT23963,DORNOCH,SCOTLAND,UNITED-KINGDOM,2014,0,D13,6722,0,0,0,7626,DORNOCH,SCI,SCI,Science Citation Index Expanded
AAPOLY24288,INVERNESS,SCOTLAND,UNITED-KINGDOM,2014,48.1246251333208,D13,2479,37.11,2,2,104398,INVERNESS,SCI,SCI,Science Citation Index Expanded
AAPOLY24934,SWANSEA,WALES,UNITED-KINGDOM,2014,480.596852978987,D13,3092,2060,2,3,451686,SWANSEA,SCI,SCI,Science Citation Index Expanded
AAPOLY24062,FFOSTRASOL,WALES,UNITED-KINGDOM,2014,1.25,D13,1167,0,0,0,11923,FFOSTRASOL,SCI,SCI,Science Citation Index Expanded
AAPOLY24936,SWINDON,ENGLAND,UNITED-KINGDOM,2014,98.5979517036269,D13,2457,87.00490998000001,1,2,548173,SWINDON,SCI,SCI,Science Citation Index Expanded
AAPOINT23939,DARTMOUTH,ENGLAND,UNITED-KINGDOM,2014,0.333333333333333,D13,6037,0,0,0,6822,DARTMOUTH,SCI,SCI,Science Citation Index Expanded
AAPOLY23581,AYR,SCOTLAND,UNITED-KINGDOM,2014,31.7065734989648,D13,2959,133.295,2,2,274975,AYR,SCI,SCI,Science Citation Index Expanded
AAPOLY23960,DONCASTER,ENGLAND,UNITED-KINGDOM,2014,15.1066558441558,D13,797,0,0,0,366682,DONCASTER,SCI,SCI,Science Citation Index Expanded
AAPOLY23770,BURY-SAINT-EDMUNDS,ENGLAND,UNITED-KINGDOM,2014,26.8885380722337,D13,1102,0,0,0,262926,BURY-SAINT-EDMUNDS,SCI,SCI,Science Citation Index Expanded
AAPOLY24674,PITLOCHRY,SCOTLAND,UNITED-KINGDOM,2014,4.16212121212121,D13,1814,0,0,0,9286,PITLOCHRY,SCI,SCI,Science Citation Index Expanded
AD11950,LONDON,ENGLAND,UNITED-KINGDOM,2014,15761.1880270329,D13,6,45616.43,4,44,10923304,LONDON,SCI,SCI,Science Citation Index Expanded
AD12080,OXFORD-DIDCOT,ENGLAND,UNITED-KINGDOM,2014,4122.84638029279,D13,15,8020,0,2,292495,OXFORD-DIDCOT,SCI,SCI,Science Citation Index Expanded
AD11968,MANCHESTER-LIVERPOOL,ENGLAND,UNITED-KINGDOM,2014,4946.43701788802,D13,109,17321.7,5,15,5831088,MANCHESTER-LIVERPOOL,SCI,SCI,Science Citation Index Expanded
AD11681,EDINBURGH,SCOTLAND,UNITED-KINGDOM,2014,2503.80737669563,D13,153,6301.385,3,6,680401,EDINBURGH,SCI,SCI,Science Citation Index Expanded
AD12208,SOUTHAMPTON-PROTSMOUTH,ENGLAND,UNITED-KINGDOM,2014,1947.35809293169,D13,178,5790,0,4,1264280,SOUTHAMPTON,SCI,SCI,Science Citation Index Expanded
AD11449,BIRMINGHAM,ENGLAND,UNITED-KINGDOM,2014,3009.12166736996,D13,192,11488,2,8,3439184,BIRMINGHAM,SCI,SCI,Science Citation Index Expanded
AD11496,BRISTOL,ENGLAND,UNITED-KINGDOM,2014,2426.5593202677,D13,202,6330,0,4,705326,BRISTOL,SCI,SCI,Science Citation Index Expanded
AD11739,GLASGOW,SCOTLAND,UNITED-KINGDOM,2014,2181.51138358834,D13,219,6236.57,3,7,1384797,GLASGOW,SCI,SCI,Science Citation Index Expanded
AD5683,YORK,ENGLAND,UNITED-KINGDOM,2014,664.575384853354,D13,243,1990,0,2,250718,YORK,SCI,SCI,Science Citation Index Expanded
AD11910,LANCASTER,ENGLAND,UNITED-KINGDOM,2014,441.686393607561,D13,265,1905.1,0,1,68566,LANCASTER,SCI,SCI,Science Citation Index Expanded
AD11428,BELFAST,NORTH-IRELAND,UNITED-KINGDOM,2014,904.308505421285,D13,272,2088.025,1,4,703353,BELFAST,SCI,SCI,Science Citation Index Expanded
AD11919,LEEDS,ENGLAND,UNITED-KINGDOM,2014,1807.41713336228,D13,352,6460,0,6,2108519,LEEDS,SCI,SCI,Science Citation Index Expanded
AD12184,SHEFFIELD,ENGLAND,UNITED-KINGDOM,2014,1548.27745910894,D13,381,5267.5,1,3,970902,SHEFFIELD,SCI,SCI,Science Citation Index Expanded
AD12033,NEWCASTLE-UPON-TYNE,ENGLAND,UNITED-KINGDOM,2014,2043.91617450142,D13,424,6675,0,4,1608302,NEWCASTLE-U-TYNE,SCI,SCI,Science Citation Index Expanded
AD11336,ABERDEEN,SCOTLAND,UNITED-KINGDOM,2014,813.312431039836,D13,464,2451.4,1,3,233581,ABERDEEN,SCI,SCI,Science Citation Index Expanded
AD11920,LEICESTER,ENGLAND,UNITED-KINGDOM,2014,1387.63703713329,D13,473,4345,0,3,620795,LEICESTER,SCI,SCI,Science Citation Index Expanded
AD12057,NOTTINGHAM,ENGLAND,UNITED-KINGDOM,2014,1850.15861438024,D13,476,5444,2,3,1192343,NOTTINGHAM,SCI,SCI,Science Citation Index Expanded
AD5280,NORWICH,ENGLAND,UNITED-KINGDOM,2014,637.690489420688,D13,500,1855,0,2,549138,NORWICH,SCI,SCI,Science Citation Index Expanded
AD11525,CAMBRIDGE,ENGLAND,UNITED-KINGDOM,2014,4231.18478190259,D13,597,6216.5,1,2,220311,CAMBRIDGE,SCI,SCI,Science Citation Index Expanded
AAPOLY24952,TEDDINGTON,ENGLAND,UNITED-KINGDOM,2014,58.8950757575758,D14,1547,1355,0,3,1070437,TEDDINGTON,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY23795,CARDIFF,WALES,UNITED-KINGDOM,2014,351.530662119836,D14,1010,6000,0,3,1739363,CARDIFF,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24817,SHEPTON-MALLET,ENGLAND,UNITED-KINGDOM,2014,0.75,D14,1763,0,0,0,93734,SHEPTON-MALLET,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOINT24580,NEWTOWN,WALES,UNITED-KINGDOM,2014,0,D14,7876,0,0,0,11357,NEWTOWN,AHSS,AHSS,Hum. and social sc. Citation Index
AALIGNE24165,HARLECH,WALES,UNITED-KINGDOM,2014,0,D14,4186,0,0,0,1540,HARLECH,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOINT24565,NEW-ISLAND,FALKLANDS,UNITED-KINGDOM,2014,0,D14,6190,0,0,0,0,NEW-ISLAND,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY23731,BRIGHTON,ENGLAND,UNITED-KINGDOM,2014,357.004854589855,D14,1939,3450,0,2,1304209,BRIGHTON,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24666,PETERBOROUGH,ENGLAND,UNITED-KINGDOM,2014,9.36666666666667,D14,819,10.92,1,1,823544,PETERBOROUGH,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOINT24110,GOOSE-GREEN,FALKLANDS-ISLANDS,UNITED-KINGDOM,2014,0,D14,5190,0,0,0,0,GOOSE-GREEN,AHSS,AHSS,Hum. and social sc. Citation Index
AALIGNE23910,CRIANLARICH,SCOTLAND,UNITED-KINGDOM,2014,1,D14,4184,0,0,0,11312,CRIANLARICH,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24444,LOW-HARKER,ENGLAND,UNITED-KINGDOM,2014,8.55,D14,886,183.12,1,1,116286,CARLISLE,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOINT23980,DUNBAR,SCOTLAND,UNITED-KINGDOM,2014,0,D14,6549,0,0,0,13337,DUNBAR,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOINT24910,STORNOWAY,SCOTLAND,UNITED-KINGDOM,2014,1.25,D14,6408,0,0,0,7622,STORNOWAY,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24330,KINGS-LYNN,ENGLAND,UNITED-KINGDOM,2014,1.625,D14,1409,0,0,0,212704,KINGS-LYNN,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24939,TADCASTER,ENGLAND,UNITED-KINGDOM,2014,0,D14,2211,0,0,0,25821,TADCASTER,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24134,GREENOCK,SCOTLAND,UNITED-KINGDOM,2014,2.17730496453901,D14,2356,35,0,1,190891,DUNOON,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY25165,WREXHAM,WALES,UNITED-KINGDOM,2014,10.2026785714286,D14,2017,562.9625,1,2,379984,WREXHAM,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24086,GALASHIELS,SCOTLAND,UNITED-KINGDOM,2014,3.75,D14,1607,23,1,1,121701,GALASHIELS,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY23511,ACHARACLE,SCOTLAND,UNITED-KINGDOM,2014,0,D14,1964,0,0,0,11168,ACHARACLE,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24621,ORKNEY,SCOTLAND,UNITED-KINGDOM,2014,1.81666666666667,D14,761,0,0,0,21349,ORKNEY,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24505,MIDDLESBROUGH,ENGLAND,UNITED-KINGDOM,2014,41.7246212121212,D14,900,700,0,1,854738,MIDDLESBROUGH,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY23636,BELLSHILL,ENGLAND,UNITED-KINGDOM,2014,0.6,D14,2419,0,0,0,22121,BELLSHILL,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY23607,BARNSTAPLE,ENGLAND,UNITED-KINGDOM,2014,0.333333333333333,D14,2904,0,0,0,133985,BARNSTAPLE,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOINT24285,INGATESTONE,ENGLAND,UNITED-KINGDOM,2014,0,D14,7712,0,0,0,5966,INGATESTONE,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24319,KIDDERMINSTER,ENGLAND,UNITED-KINGDOM,2014,0.75,D14,2328,0,0,0,91485,KIDDERMINSTER,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOINT24466,MAGHERAFELT,NORTH-IRELAND,UNITED-KINGDOM,2014,0,D14,5534,0,0,0,10955,MAGHERAFELT,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24534,MORPETH,ENGLAND,UNITED-KINGDOM,2014,2.25,D14,690,0,0,0,151020,MORPETH,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOINT24877,STANLEY,FALKLANDS,UNITED-KINGDOM,2014,0,D14,5577,0,0,0,0,STANLEY,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24756,ROYSTON,ENGLAND,UNITED-KINGDOM,2014,0.1,D14,2223,0,0,0,71856,ROYSTON,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24220,HEREFORD,ENGLAND,UNITED-KINGDOM,2014,0.2,D14,3038,0,0,0,270982,HEREFORD,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24886,STEETON,ENGLAND,UNITED-KINGDOM,2014,1.75,D14,1886,0,0,0,314912,STEETON,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24831,SHREWSBURY,ENGLAND,UNITED-KINGDOM,2014,3.14166666666667,D14,1287,25.8,1,1,250970,SHREWSBURY,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24800,SEASCALE,ENGLAND,UNITED-KINGDOM,2014,2.58846153846154,D14,2176,46.2,1,1,153951,AMBLESIDE,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24657,PENGLAIS,WALES,UNITED-KINGDOM,2014,70.1190476190476,D14,2357,940,0,1,65668,ABERYSTWYTH,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24041,EXETER,ENGLAND,UNITED-KINGDOM,2014,249.49632034632,D14,2569,1260,1,1,618906,EXETER,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY23714,BRECON,WALES,UNITED-KINGDOM,2014,0,D14,1714,0,0,0,25438,BRECON,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOINT23756,BUDE,ENGLAND,UNITED-KINGDOM,2014,0.166666666666667,D14,8234,0,0,0,9222,BUDE,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24389,LINCOLN,ENGLAND,UNITED-KINGDOM,2014,41.3416666666667,D14,676,1025,0,2,307859,LINCOLN,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY23876,COLCHESTER,ENGLAND,UNITED-KINGDOM,2014,179.947222222222,D14,2303,1647.58,1,4,1228793,COLCHESTER,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24334,KINGSTON-UPON-HULL,ENGLAND,UNITED-KINGDOM,2014,123.978571428571,D14,902,1054.35,1,1,832545,KINGSTON-U-HULL,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24662,PENRYN,ENGLAND,UNITED-KINGDOM,2014,29.3242424242424,D14,1157,835,1,2,326325,PENRYN,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24189,HAVERFORDWEST,WALES,UNITED-KINGDOM,2014,0.666666666666667,D14,1284,0,0,0,63666,HAVERFORDWEST,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOINT24380,LES-AUGRES-MANOR,TRINITY,UNITED-KINGDOM,2014,0,D14,6154,0,0,0,0,LES-AUGRES-MANOR,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24667,PETERHEAD,SCOTLAND,UNITED-KINGDOM,2014,0,D14,2010,0,0,0,33176,PETERHEAD,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24392,LIPHOOK,ENGLAND,UNITED-KINGDOM,2014,3.5,D14,2517,0,0,0,217631,LIPHOOK,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY23602,BARNARD-CASTLE,ENGLAND,UNITED-KINGDOM,2014,0,D14,2067,0,0,0,5053,BARNARD-CASTLE,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY23640,BERKELEY,ENGLAND,UNITED-KINGDOM,2014,0.05,D14,2043,0,0,0,47614,BERKELEY,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOINT24426,LOCHGILPHEAD,SCOTLAND,UNITED-KINGDOM,2014,0.75,D14,7355,0,0,0,7718,LOCHGILPHEAD,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOINT24692,PORTREE,SCOTLAND,UNITED-KINGDOM,2014,0,D14,7078,0,0,0,10177,PORTREE,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24214,HEMPSTEAD,ENGLAND,UNITED-KINGDOM,2014,0,D14,2791,0,0,0,63535,HEMPSTEAD,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24949,TAUNTON,ENGLAND,UNITED-KINGDOM,2014,5.14166666666667,D14,2104,0,0,0,351340,TAUNTON,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY23793,CANTERBURY,ENGLAND,UNITED-KINGDOM,2014,253.477963702964,D14,741,2958.3,1,3,1265709,CANTERBURY,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOINT24083,FT-WILLIAM,SCOTLAND,UNITED-KINGDOM,2014,0,D14,5276,0,0,0,8794,FT-WILLIAM,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24676,PLYMOUTH,ENGLAND,UNITED-KINGDOM,2014,114.65810994561,D14,1603,1550,0,3,450226,PLYMOUTH,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY23674,BLACKPOOL,ENGLAND,UNITED-KINGDOM,2014,0.583333333333333,D14,1450,0,0,0,404513,BLACKPOOL,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24684,POOLE,ENGLAND,UNITED-KINGDOM,2014,68.0933080808081,D14,793,1155,0,2,776199,POOLE,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY23804,CARSTAIRS,SCOTLAND,UNITED-KINGDOM,2014,1.29166666666667,D14,2203,0,0,0,33958,CARSTAIRS,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24610,OBAN,SCOTLAND,UNITED-KINGDOM,2014,2.14924242424242,D14,3099,0,0,0,9744,OBAN,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOINT24794,SCILLY,ENGLAND,UNITED-KINGDOM,2014,0,D14,5333,0,0,0,0,SCILLY,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24773,SAINT-LEONARDS-ON-SEA,ENGLAND,UNITED-KINGDOM,2014,1.58333333333333,D14,2683,0,0,0,154573,SAINT-LEONARDS-ON-SEA,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24779,SALISBURY,ENGLAND,UNITED-KINGDOM,2014,38.6427655677656,D14,1761,645,0,1,398971,SALISBURY,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24758,RUGBY,ENGLAND,UNITED-KINGDOM,2014,2,D14,1241,0,0,0,288139,RUGBY,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY23682,BODMIN,ENGLAND,UNITED-KINGDOM,2014,0,D14,1567,0,0,0,42698,BODMIN,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24686,PORTAFERRY,NORTH-IRELAND,UNITED-KINGDOM,2014,0,D14,1004,0,0,0,44868,PORTAFERRY,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY23768,BURTON-UPON-TRENT,ENGLAND,UNITED-KINGDOM,2014,1.70833333333333,D14,1336,0,0,0,490213,BURTON-UPON-TRENT,AHSS,AHSS,Hum. and social sc. Citation Index
AALIGNE23586,BAKEWELL,ENGLAND,UNITED-KINGDOM,2014,0.5,D14,4183,0,0,0,8200,BAKEWELL,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24792,SCALLOWAY,SCOTLAND,UNITED-KINGDOM,2014,4.5,D14,1254,0,0,0,11372,SCALLOWAY,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24732,RHYL,WALES,UNITED-KINGDOM,2014,2.60833333333333,D14,1820,0,0,0,48218,RHYL,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY23984,DUNDEE,SCOTLAND,UNITED-KINGDOM,2014,245.845154438473,D14,1650,2959.51,2,5,493356,DUNDEE,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24077,FRAMLINGHAM,ENGLAND,UNITED-KINGDOM,2014,2.25,D14,2002,0,0,0,39629,FRAMLINGHAM,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY23878,COLERAINE,NORTH-IRELAND,UNITED-KINGDOM,2014,48.2049463937622,D14,1419,534.4,1,1,106037,COLERAINE,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY23979,DUMFRIES,SCOTLAND,UNITED-KINGDOM,2014,2.28055555555556,D14,2071,104.415,3,3,67916,DUMFRIES,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24028,E-MALLING,ENGLAND,UNITED-KINGDOM,2014,12.9630952380952,D14,1370,258.3,1,1,1342096,MEDWAY,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24500,MENAI-BRIDGE,WALES,UNITED-KINGDOM,2014,85.9886904761905,D14,1831,802.0375,1,1,195914,BANGOR,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24517,MILTON-KEYNES,ENGLAND,UNITED-KINGDOM,2014,250.421626984127,D14,2316,7572.99509,1,4,1587511,MILTON-KEYNES,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24720,READING,ENGLAND,UNITED-KINGDOM,2014,190.179363787553,D14,829,2485,0,4,1673966,READING,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24926,SUTTON,ENGLAND,UNITED-KINGDOM,2014,6.7146223316913,D14,2471,1171,1,2,653065,SUTTON,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24793,SCARBOROUGH,ENGLAND,UNITED-KINGDOM,2014,3.05952380952381,D14,1663,10.65,1,1,157353,SCARBOROUGH,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY25008,UPPER-HEYFORD,ENGLAND,UNITED-KINGDOM,2014,0.5,D14,1931,0,0,0,25454,UPPER-HEYFORD,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOINT24351,LAIDE,SCOTLAND,UNITED-KINGDOM,2014,0,D14,5791,0,0,0,12229,LAIDE,AHSS,AHSS,Hum. and social sc. Citation Index
AALIGNE24032,ENNISKILLEN,NORTH-IRELAND,UNITED-KINGDOM,2014,0.25,D14,4185,0,0,0,24032,ENNISKILLEN,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY25109,WIGTOWN,SCOTLAND,UNITED-KINGDOM,2014,0,D14,2503,0,0,0,9050,WIGTOWN,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24892,ST-MARTINS,ENGLAND,UNITED-KINGDOM,2014,0,D14,2592,0,0,0,0,ST-MARTINS,AHSS,AHSS,Hum. and social sc. Citation Index
AALIGNE24337,KINGUSSIE,SCOTLAND,UNITED-KINGDOM,2014,0,D14,4187,0,0,0,13676,KINGUSSIE,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24272,HUNTLY,SCOTLAND,UNITED-KINGDOM,2014,0,D14,2165,0,0,0,104092,HUNTLY,AHSS,AHSS,Hum. and social sc. Citation Index
AALIGNE24871,SPILSBY,ENGLAND,UNITED-KINGDOM,2014,0,D14,4190,0,0,0,18204,SPILSBY,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24300,KEELE,ENGLAND,UNITED-KINGDOM,2014,97.671324946982807,D14,1553,2209,2,5,1143849,KEELE,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24307,KENDAL,ENGLAND,UNITED-KINGDOM,2014,0,D14,2278,0,1,1,71248,KENDAL,AHSS,AHSS,Hum. and social sc. Citation Index
AALIGNE24343,KIRKCALDY,SCOTLAND,UNITED-KINGDOM,2014,2.16666666666667,D14,4188,0,0,0,57537,KIRKCALDY,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24890,STIRLING,SCOTLAND,UNITED-KINGDOM,2014,113.37619047619,D14,3074,916,1,1,583992,STIRLING,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOINT24786,SANDOWN,ENGLAND,UNITED-KINGDOM,2014,0,D14,4935,0,0,0,14189,SANDOWN,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOINT23963,DORNOCH,SCOTLAND,UNITED-KINGDOM,2014,0,D14,6722,0,0,0,7626,DORNOCH,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24288,INVERNESS,SCOTLAND,UNITED-KINGDOM,2014,4.14166666666667,D14,2479,37.11,2,2,104398,INVERNESS,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24934,SWANSEA,WALES,UNITED-KINGDOM,2014,98.4964285714286,D14,3092,2060,2,3,451686,SWANSEA,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24062,FFOSTRASOL,WALES,UNITED-KINGDOM,2014,0,D14,1167,0,0,0,11923,FFOSTRASOL,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY24936,SWINDON,ENGLAND,UNITED-KINGDOM,2014,19.6291666666667,D14,2457,87.00490998000001,1,2,548173,SWINDON,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOINT23939,DARTMOUTH,ENGLAND,UNITED-KINGDOM,2014,0,D14,6037,0,0,0,6822,DARTMOUTH,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY23581,AYR,SCOTLAND,UNITED-KINGDOM,2014,9.86666666666667,D14,2959,133.295,2,2,274975,AYR,AHSS,AHSS,Hum. and social sc. Citation Index
AAPOLY23960,DONCASTER,ENGLAND,UNITED-KINGDOM,2014,0.883928571428571,D14,797,0,0,0,366682,DONCASTER,AHSS,AHSS,Hum. and social sc. Citation Index
